Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Jordan Clarkson,2014-15,22,LAL,NBA,59,25.0,6-5,38,1476,6.5,14.5,5.6,11.6,0.9,3.0,3.2,3.9,1.4,3.3,4.7,5.0,1.2,0.3,2.3,2.7,17.1,0.448,0.482,0.314,0.48,0.829,0.528,16.9,0.203,0.265,4.0,10.5,7.1,23.8,1.8,0.7,12.6,23.0,107,112,2.0,0.4,2.4,0.078,1.4,-1.7,-0.3,0.6,1.31195121951,3.15792682927,38.8170731707,27.8536585366,0.40243902439,0.182926829268,0.80487804878,1.4512195122,1.53488372093
Jordan Hill,2014-15,27,LAL,NBA,70,26.8,6-10,57,1874,6.9,14.9,6.8,14.7,0.1,0.2,2.4,3.2,3.3,7.3,10.7,2.0,0.7,1.0,2.0,3.2,16.2,0.459,0.462,0.273,0.461,0.738,0.494,16.2,0.014,0.216,9.9,23.4,16.4,9.5,0.9,2.3,11.1,22.7,101,109,1.1,1.1,2.2,0.055,-2.0,-0.6,-2.6,-0.3,1.50219512195,3.36134146341,40.1585365854,27.5487804878,0.231707317073,0.146341463415,3.56097560976,6.40243902439,4.23188405797
Josh Smith,2014-15,29,TOT,NBA,83,27.7,6-9,35,2300,6.5,15.4,5.4,11.9,1.1,3.6,2.0,4.0,2.4,5.9,8.3,4.3,1.4,1.8,3.2,3.6,16.1,0.419,0.451,0.316,0.456,0.498,0.467,14.9,0.231,0.258,7.2,18.3,12.6,20.5,1.9,3.9,15.8,24.8,94,102,-1.1,3.4,2.3,0.048,-1.7,2.6,1.0,1.7,1.6983,3.7919,49.61,32.65,0.51,0.39,2.99,6.51,3.0202020202
Justin Holiday,2014-15,25,GSW,NBA,59,11.1,6-6,4,657,5.0,12.9,3.1,6.9,1.9,6.0,2.0,2.5,0.7,3.3,4.0,2.6,2.2,0.7,1.6,3.0,13.9,0.387,0.444,0.321,0.462,0.822,0.498,12.1,0.464,0.191,2.0,9.7,6.0,10.1,3.0,1.4,10.2,18.8,100,101,0.2,1.0,1.3,0.092,-1.4,0.5,-1.0,0.2,0.483663366337,2.74227722772,8.86138613861,5.94059405941,0.0990099009901,0.039603960396,0.247524752475,0.514851485149,0.78125
Jusuf Nurkic,2014-15,20,DEN,NBA,62,17.8,7-0,27,1103,5.6,12.5,5.6,12.4,0.0,0.1,2.7,4.3,4.1,8.4,12.5,1.6,1.7,2.2,2.8,6.8,13.9,0.446,0.449,0.0,0.446,0.636,0.483,14.8,0.005,0.345,11.8,26.1,18.7,7.3,2.4,4.8,16.3,20.7,96,101,-0.2,1.8,1.6,0.069,-3.7,3.1,-0.6,0.4,0.960384615385,3.23705128205,23.1025641026,15.8076923077,0.282051282051,0.115384615385,2.12820512821,4.39743589744,2.86206896552
KJ McDaniels,2014-15,21,TOT,NBA,62,21.8,6-6,15,1352,4.6,11.6,3.4,7.6,1.1,4.0,2.7,3.5,1.7,3.6,5.3,1.9,1.2,1.9,2.8,3.4,13.0,0.396,0.454,0.287,0.446,0.752,0.494,10.6,0.346,0.306,5.0,11.4,8.0,9.3,1.6,4.2,17.6,19.3,92,105,-0.9,1.5,0.6,0.02,-3.8,1.1,-2.7,-0.2,0.962626262626,2.60858585859,17.0606060606,10.3131313131,0.232323232323,0.111111111111,0.909090909091,1.9797979798,1.52542372881
Kawhi Leonard,2014-15,23,SAS,NBA,64,31.8,6-7,64,2033,7.0,14.6,5.8,11.2,1.2,3.4,3.6,4.5,1.5,6.7,8.2,2.9,2.6,0.8,1.7,2.3,18.7,0.479,0.519,0.349,0.52,0.802,0.567,22.0,0.234,0.307,4.8,20.6,12.9,13.0,3.7,1.8,9.4,23.0,113,96,4.2,4.4,8.6,0.204,2.6,3.5,6.1,4.1,2.34845070423,4.39309859155,51.323943662,33.0,0.929577464789,0.267605633803,1.33802816901,2.71830985915,1.58333333333
Kelly Olynyk,2014-15,23,BOS,NBA,64,22.2,7-0,13,1423,6.3,13.4,4.8,8.9,1.5,4.4,2.4,3.4,2.3,5.3,7.7,2.8,1.6,1.0,2.5,5.4,16.6,0.475,0.538,0.349,0.533,0.684,0.558,15.9,0.331,0.258,7.0,16.5,11.7,12.2,2.3,2.1,14.3,21.1,105,102,1.5,2.1,3.6,0.12,0.7,1.4,2.1,1.5,1.50753623188,4.1847826087,44.4637681159,33.347826087,0.463768115942,0.0724637681159,2.47826086957,4.72463768116,2.51470588235
Kemba Walker,2014-15,24,CHO,NBA,62,34.2,6-1,58,2119,6.4,16.7,5.0,11.9,1.4,4.8,4.0,4.8,0.6,3.1,3.7,5.4,1.5,0.5,1.7,1.6,18.3,0.385,0.418,0.304,0.429,0.827,0.486,17.6,0.285,0.288,1.8,9.9,5.7,27.1,2.2,1.2,8.3,25.9,103,104,1.8,2.6,4.5,0.101,2.2,0.1,2.2,2.3,2.35555555556,4.12888888889,90.619047619,67.4603174603,1.52380952381,0.555555555556,1.38095238095,2.5873015873,1.52631578947
Kendrick Perkins,2014-15,30,TOT,NBA,68,16.9,6-10,3,1148,3.2,7.1,3.2,7.1,0.0,0.0,1.3,2.6,2.9,7.2,10.0,1.6,0.5,1.3,3.0,5.1,7.7,0.449,0.451,0.0,0.449,0.506,0.467,7.0,0.004,0.366,8.7,21.2,15.1,6.3,0.7,2.9,26.5,13.6,86,105,-1.2,1.3,0.1,0.006,-5.5,1.3,-4.2,-0.6,0.777142857143,3.02244897959,18.6224489796,14.4897959184,0.122448979592,0.0816326530612,1.33673469388,2.91836734694,1.9552238806
Kenneth Faried,2014-15,25,DEN,NBA,75,27.8,6-8,71,2086,6.4,12.7,6.4,12.6,0.0,0.1,3.4,5.0,4.2,7.4,11.5,1.5,1.1,1.0,2.0,3.6,16.3,0.507,0.511,0.125,0.507,0.691,0.548,18.4,0.011,0.391,12.1,22.9,17.3,7.1,1.5,2.1,12.0,20.3,111,106,3.5,2.1,5.6,0.13,-0.2,0.9,0.8,1.4,1.78283950617,3.84604938272,37.8148148148,25.049382716,0.271604938272,0.148148148148,2.30864197531,4.25925925926,2.49333333333
Kent Bazemore,2014-15,25,ATL,NBA,75,17.7,6-5,10,1324,3.8,9.0,2.5,5.4,1.3,3.6,1.6,2.7,0.6,5.5,6.0,2.1,1.4,0.9,2.0,3.5,10.6,0.426,0.467,0.364,0.498,0.6,0.52,9.7,0.399,0.302,1.9,16.8,9.6,8.6,2.0,2.1,16.3,15.5,94,102,-0.4,1.9,1.6,0.057,-3.1,1.3,-1.8,0.1,1.22666666667,4.07101010101,23.4949494949,17.2222222222,0.373737373737,0.0909090909091,0.69696969697,1.40404040404,1.15
Kentavious CaldwellPope,2014-15,21,DET,NBA,82,31.5,6-5,82,2587,5.4,13.5,3.3,7.3,2.1,6.2,1.5,2.2,0.6,2.9,3.5,1.5,1.3,0.3,1.3,2.2,14.5,0.401,0.449,0.345,0.48,0.696,0.501,11.2,0.457,0.163,1.9,9.1,5.4,6.8,1.9,0.5,8.3,19.5,101,109,1.1,1.8,2.8,0.052,-0.2,-0.9,-1.0,0.6,2.25301204819,4.28301204819,38.0722891566,23.2891566265,0.506024096386,0.192771084337,1.02409638554,1.57831325301,1.28787878788
Kevin Love,2014-15,26,CLE,NBA,75,33.8,6-10,75,2532,5.9,13.5,3.8,8.0,2.0,5.6,3.7,4.6,2.0,8.4,10.4,2.4,0.7,0.6,1.7,2.0,17.5,0.434,0.48,0.367,0.509,0.804,0.562,18.8,0.412,0.337,6.5,26.3,16.6,10.7,1.0,1.2,10.0,21.7,115,105,5.8,2.9,8.7,0.165,2.0,-0.1,1.9,2.5,2.04357142857,3.67857142857,61.0,43.7023809524,0.619047619048,0.285714285714,3.39285714286,6.52380952381,3.65384615385
Kevin Seraphin,2014-15,25,WAS,NBA,79,15.6,6-9,0,1235,6.7,13.1,6.7,13.1,0.0,0.1,1.7,2.4,2.5,5.9,8.4,1.7,0.3,1.7,2.9,5.7,15.2,0.513,0.516,0.0,0.513,0.707,0.535,12.5,0.004,0.182,8.1,17.9,13.1,8.0,0.4,3.8,16.8,21.5,97,103,0.0,1.7,1.7,0.066,-3.7,0.7,-3.0,-0.3,0.980869565217,3.84119565217,23.4456521739,16.3695652174,0.184782608696,0.054347826087,1.88043478261,3.95652173913,2.1625
Khris Middleton,2014-15,23,MIL,NBA,79,30.1,6-8,58,2378,6.1,13.2,4.5,9.1,1.7,4.1,2.0,2.4,0.7,4.5,5.3,2.8,1.8,0.2,1.7,2.8,16.0,0.467,0.494,0.407,0.53,0.859,0.563,15.6,0.308,0.18,2.3,14.3,8.4,12.7,2.6,0.4,10.8,19.9,109,102,3.2,3.5,6.7,0.135,0.9,0.5,1.4,2.0,2.05045454545,4.01284090909,42.1477272727,27.8977272727,0.636363636364,0.295454545455,1.125,2.05681818182,1.4347826087
Kirk Hinrich,2014-15,34,CHI,NBA,66,24.4,6-4,22,1610,3.2,8.5,1.9,4.8,1.3,3.8,0.8,1.1,0.4,2.3,2.7,3.3,1.0,0.3,1.6,3.2,8.4,0.373,0.394,0.345,0.449,0.7,0.468,6.8,0.441,0.131,1.4,6.6,4.1,13.8,1.5,0.6,15.3,13.3,95,108,-0.3,1.3,1.0,0.03,-2.3,-0.6,-2.8,-0.3,1.68220779221,4.39948051948,36.2467532468,28.3896103896,0.701298701299,0.207792207792,0.727272727273,1.42857142857,1.01818181818
Klay Thompson,2014-15,24,GSW,NBA,77,31.9,6-7,77,2455,8.8,19.0,5.3,11.1,3.5,8.0,3.3,3.8,0.4,3.2,3.6,3.3,1.3,0.9,2.2,1.8,24.5,0.463,0.481,0.439,0.555,0.879,0.591,20.8,0.42,0.197,1.2,9.4,5.4,14.6,1.7,1.8,9.5,27.6,112,104,5.7,3.1,8.8,0.172,3.6,-1.0,2.7,2.9,2.3249,4.248,44.69,23.45,0.75,0.29,0.94,1.96,1.20512820513
Kosta Koufos,2014-15,25,MEM,NBA,81,16.6,7-0,3,1348,4.9,9.6,4.9,9.6,0.0,0.0,1.5,2.3,3.2,8.1,11.4,1.0,0.8,1.7,1.8,4.0,11.2,0.508,0.508,,0.508,0.647,0.53,14.2,0.0,0.237,10.3,25.8,18.1,4.3,1.1,3.9,14.9,15.8,103,99,0.8,2.5,3.3,0.118,-3.4,1.9,-1.5,0.2,1.1122826087,4.17869565217,23.9347826087,17.9347826087,0.228260869565,0.0978260869565,1.83695652174,3.97826086957,1.83695652174
Kris Humphries,2014-15,29,WAS,NBA,64,21.0,6-9,17,1345,5.6,11.9,5.6,11.8,0.0,0.2,2.3,3.1,3.2,8.0,11.1,1.5,0.9,0.7,1.2,3.5,13.6,0.473,0.481,0.0,0.473,0.744,0.512,15.4,0.016,0.262,10.1,24.4,17.4,6.7,1.3,1.5,8.5,18.3,108,101,1.6,2.1,3.8,0.134,-2.0,0.7,-1.3,0.2,1.21064935065,3.49467532468,32.6493506494,24.7662337662,0.376623376623,0.025974025974,1.55844155844,2.92207792208,2.06896551724
Kyle Korver,2014-15,33,ATL,NBA,75,32.2,6-7,75,2418,4.3,8.9,1.1,2.2,3.3,6.7,1.6,1.8,0.2,4.3,4.5,2.9,0.8,0.6,1.6,2.1,13.6,0.487,0.47,0.492,0.671,0.898,0.699,14.8,0.748,0.197,0.7,13.3,7.2,12.1,1.1,1.5,14.1,14.4,122,106,5.0,2.4,7.5,0.148,3.1,0.2,3.3,3.3,2.30010752688,4.17838709677,38.7849462366,27.7634408602,0.645161290323,0.161290322581,1.8064516129,3.47311827957,1.95348837209
Kyle Lowry,2014-15,28,TOR,NBA,70,34.5,6-0,70,2414,6.4,15.6,4.4,9.7,2.0,5.8,3.8,4.7,0.8,4.1,4.9,7.1,1.6,0.2,2.6,3.2,18.6,0.412,0.457,0.338,0.476,0.808,0.527,19.3,0.375,0.299,2.6,13.1,7.8,32.4,2.3,0.4,12.8,25.4,110,107,5.1,2.0,7.1,0.141,4.2,-0.6,3.6,3.4,2.2248,3.8792,78.7466666667,56.0266666667,0.933333333333,0.706666666667,1.16,2.29333333333,1.31818181818
Kyle O'Quinn,2014-15,24,ORL,NBA,51,16.2,6-10,17,824,5.2,10.6,4.7,8.7,0.5,1.9,1.9,2.5,2.0,6.7,8.7,2.6,1.4,1.7,2.4,4.8,12.8,0.492,0.538,0.279,0.517,0.772,0.55,14.8,0.178,0.236,6.2,21.4,13.6,11.3,1.9,3.8,17.1,17.7,103,104,0.5,1.1,1.6,0.091,-2.1,2.0,-0.2,0.4,0.803582089552,2.98820895522,23.8208955224,18.2686567164,0.194029850746,0.149253731343,1.55223880597,3.17910447761,2.21276595745
Kyle Singler,2014-15,26,TOT,NBA,80,21.8,6-8,58,1743,3.6,9.2,1.6,4.2,2.0,5.0,0.8,1.1,0.7,3.3,4.0,1.8,1.0,0.4,1.1,3.2,9.9,0.386,0.371,0.398,0.493,0.769,0.512,8.5,0.54,0.117,2.0,10.2,6.0,7.3,1.4,1.0,10.5,13.2,104,109,0.9,1.2,2.0,0.056,-1.3,-0.3,-1.6,0.2,1.62817073171,4.46085365854,28.0243902439,20.9390243902,0.243902439024,0.0853658536585,1.42682926829,2.82926829268,1.72058823529
Kyrie Irving,2014-15,22,CLE,NBA,75,36.4,6-3,75,2730,7.6,16.3,5.6,11.3,2.1,5.0,4.2,4.8,0.7,2.4,3.1,5.1,1.5,0.3,2.5,1.9,21.5,0.468,0.491,0.415,0.532,0.863,0.583,21.5,0.306,0.296,2.3,7.5,5.0,25.0,2.2,0.6,11.8,26.2,117,108,8.4,2.0,10.4,0.183,4.7,-1.4,3.3,3.7,2.0815,3.4463,69.81,48.76,1.27,0.53,1.0,1.76,1.2987012987
LaMarcus Aldridge,2014-15,29,POR,NBA,71,35.4,6-11,71,2512,9.4,20.3,8.9,18.8,0.5,1.5,4.4,5.2,2.5,7.9,10.4,1.8,0.7,1.0,1.7,1.8,23.8,0.466,0.475,0.352,0.479,0.845,0.528,22.8,0.074,0.256,7.7,22.9,15.5,9.2,1.0,1.9,7.2,30.2,108,102,4.9,3.7,8.6,0.165,0.3,0.0,0.3,1.4,2.06831325301,3.46722891566,58.5421686747,34.5903614458,0.614457831325,0.10843373494,2.56626506024,5.75903614458,2.84
Lance Stephenson,2014-15,24,CHO,NBA,61,25.8,6-5,25,1573,4.7,12.6,4.3,10.2,0.4,2.4,1.6,2.5,0.9,5.4,6.3,5.5,0.9,0.2,2.9,3.1,11.5,0.376,0.425,0.171,0.393,0.627,0.419,8.8,0.191,0.2,2.7,17.1,9.7,25.4,1.2,0.4,17.6,21.1,85,105,-2.7,1.8,-0.9,-0.026,-4.0,0.5,-3.5,-0.6,1.38813333333,3.24613333333,40.9866666667,30.24,0.586666666667,0.333333333333,0.653333333333,1.02666666667,1.11363636364
Lance Thomas,2014-15,26,TOT,NBA,62,24.0,6-8,37,1490,4.4,10.7,4.2,10.1,0.2,0.5,1.7,2.4,1.6,3.1,4.7,1.7,0.9,0.2,1.8,2.4,10.7,0.412,0.417,0.318,0.42,0.727,0.456,8.0,0.05,0.224,4.8,9.9,7.3,7.4,1.3,0.4,13.2,17.0,91,112,-0.9,0.4,-0.4,-0.014,-4.1,-1.6,-5.7,-1.4,1.44424657534,3.57465753425,28.7808219178,20.6164383562,0.328767123288,0.0958904109589,0.547945205479,1.09589041096,1.0
Lavoy Allen,2014-15,25,IND,NBA,63,17.0,6-9,0,1070,4.7,10.1,4.7,10.1,0.0,0.0,1.1,1.6,4.1,6.7,10.9,2.5,0.5,1.4,1.3,3.4,10.6,0.472,0.472,,0.472,0.702,0.493,14.9,0.0,0.157,12.8,20.5,16.7,10.9,0.7,3.1,11.1,15.2,109,102,1.3,1.6,2.8,0.127,-1.4,2.2,0.8,0.8,0.912307692308,3.17064102564,23.1282051282,17.9102564103,0.307692307692,0.115384615385,1.4358974359,2.94871794872,1.9649122807
LeBron James,2014-15,30,CLE,NBA,69,36.1,6-8,69,2493,9.0,18.5,7.3,13.6,1.7,4.9,5.4,7.6,0.7,5.3,6.0,7.4,1.6,0.7,3.9,1.9,25.2,0.488,0.536,0.354,0.535,0.71,0.577,25.9,0.265,0.413,2.4,16.6,9.6,38.6,2.3,1.6,15.3,32.3,112,105,7.4,2.9,10.4,0.199,6.2,1.2,7.4,5.9,2.26840425532,3.63308510638,82.5638297872,52.3936170213,1.09574468085,0.723404255319,1.08510638298,2.20212765957,1.32467532468
Leandro Barbosa,2014-15,32,GSW,NBA,66,14.9,6-3,1,982,6.7,14.2,5.1,10.0,1.6,4.1,2.1,2.7,0.8,2.5,3.3,3.6,1.5,0.3,1.6,3.2,17.1,0.474,0.511,0.384,0.53,0.784,0.558,15.3,0.29,0.192,2.6,7.2,5.0,14.9,2.0,0.6,9.5,20.5,111,104,1.6,1.2,2.8,0.137,0.4,-1.2,-0.8,0.3,0.872178217822,3.75405940594,18.8118811881,12.5346534653,0.287128712871,0.108910891089,0.326732673267,0.485148514851,1.1
Lou Amundson,2014-15,32,TOT,NBA,53,17.7,6-9,35,937,4.2,9.8,4.2,9.8,0.0,0.0,1.6,3.3,3.6,6.7,10.3,2.7,0.8,2.0,2.4,4.8,10.0,0.427,0.429,0.0,0.427,0.471,0.442,11.8,0.004,0.341,11.3,22.0,16.5,12.2,1.2,4.6,17.5,17.4,92,106,-0.6,0.9,0.3,0.017,-4.0,2.0,-2.0,0.0,0.933428571429,3.20271428571,24.4428571429,18.7714285714,0.385714285714,0.0428571428571,2.0,3.82857142857,3.04347826087
Lou Williams,2014-15,28,TOR,NBA,80,25.2,6-1,0,2016,6.7,16.6,4.0,8.6,2.7,8.0,6.1,7.1,0.4,2.3,2.7,2.9,1.6,0.2,1.8,1.8,22.2,0.404,0.464,0.34,0.486,0.861,0.564,19.9,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,114,109,5.4,1.1,6.6,0.157,4.0,-3.1,0.9,1.5,1.608,3.83858823529,40.1882352941,23.4705882353,0.776470588235,0.247058823529,0.717647058824,1.03529411765,1.12962962963
Luc Mbah a Moute,2014-15,28,PHI,NBA,67,28.6,6-8,61,1916,4.7,11.9,3.6,8.2,1.2,3.8,1.8,3.1,1.5,4.6,6.2,2.0,1.5,0.4,1.9,2.0,12.4,0.395,0.435,0.307,0.443,0.589,0.466,10.6,0.318,0.256,4.4,14.6,9.3,9.8,2.1,0.9,12.3,18.3,93,106,-0.9,2.0,1.1,0.027,-3.2,0.1,-3.2,-0.6,1.59768292683,3.35426829268,44.487804878,33.6341463415,0.30487804878,0.19512195122,2.06097560976,4.01219512195,2.5223880597
Luis Scola,2014-15,34,IND,NBA,81,20.5,6-9,16,1659,6.5,13.9,6.4,13.5,0.1,0.4,3.4,4.9,3.0,8.4,11.4,2.3,1.0,0.4,2.0,4.2,16.6,0.467,0.474,0.25,0.471,0.699,0.515,16.8,0.031,0.352,9.3,25.6,17.5,11.0,1.5,0.8,11.3,22.8,104,101,1.7,2.7,4.4,0.126,-1.5,0.7,-0.7,0.5,1.44170731707,4.23707317073,43.8292682927,32.012195122,0.390243902439,0.109756097561,1.29268292683,2.69512195122,1.47222222222
Luke Babbitt,2014-15,25,NOP,NBA,63,13.2,6-9,19,830,4.0,8.3,1.4,3.3,2.6,5.0,0.6,0.8,0.5,4.3,4.8,1.0,0.7,0.5,1.1,2.7,11.1,0.479,0.429,0.513,0.633,0.684,0.639,11.1,0.599,0.099,1.6,13.5,7.6,4.3,1.1,1.0,11.5,12.4,117,110,1.1,0.5,1.6,0.092,0.0,-1.4,-1.4,0.1,0.735476190476,3.34642857143,12.1785714286,9.2380952381,0.0714285714286,0.0238095238095,0.761904761905,1.33333333333,1.48837209302
Luol Deng,2014-15,29,MIA,NBA,72,33.6,6-9,72,2421,5.5,11.7,4.3,8.4,1.2,3.3,2.8,3.7,1.5,4.1,5.6,2.1,1.0,0.3,1.6,1.6,15.0,0.469,0.513,0.355,0.518,0.761,0.561,15.5,0.28,0.319,5.2,13.3,9.3,9.9,1.4,0.8,10.7,19.5,110,109,3.7,1.6,5.4,0.106,1.1,-0.6,0.5,1.5,2.16987179487,3.87448717949,41.2307692308,27.3461538462,0.371794871795,0.166666666667,1.79487179487,3.0641025641,2.1875
Manu Ginobili,2014-15,37,SAS,NBA,70,22.7,6-6,0,1587,5.7,13.4,3.7,7.5,2.0,5.9,3.3,4.6,0.6,4.2,4.8,6.6,1.5,0.5,3.5,3.1,16.7,0.426,0.489,0.345,0.502,0.721,0.544,16.2,0.438,0.346,2.0,12.8,7.5,28.6,2.2,0.9,18.5,23.9,103,102,1.4,2.3,3.7,0.111,1.4,0.3,1.7,1.5,1.43768292683,3.865,42.8780487805,29.9024390244,1.14634146341,0.378048780488,0.560975609756,1.0487804878,0.92
Marc Gasol,2014-15,30,MEM,NBA,81,33.2,7-1,81,2687,7.1,14.4,7.1,14.1,0.0,0.2,4.7,5.9,1.5,6.9,8.4,4.1,0.9,1.8,2.4,2.8,18.9,0.494,0.5,0.176,0.496,0.795,0.558,21.7,0.016,0.41,4.9,21.8,13.4,19.7,1.4,4.0,12.2,24.6,111,100,5.5,4.7,10.2,0.182,1.3,3.5,4.8,4.6,2.05139784946,3.64870967742,69.1182795699,48.6989247312,0.838709677419,0.376344086022,3.7311827957,7.44086021505,3.77173913043
Marcin Gortat,2014-15,30,WAS,NBA,82,29.9,6-11,82,2453,6.4,11.4,6.4,11.3,0.0,0.0,1.8,2.6,2.6,7.9,10.5,1.4,0.7,1.6,1.5,2.8,14.7,0.566,0.569,0.0,0.566,0.703,0.587,18.2,0.004,0.226,8.5,24.1,16.5,6.5,1.0,3.6,10.5,17.6,114,100,4.4,4.2,8.6,0.168,-0.4,2.3,1.8,2.4,2.06163043478,4.12554347826,48.7934782609,36.5869565217,0.434782608696,0.141304347826,3.84782608696,7.88043478261,3.84782608696
Marco Belinelli,2014-15,28,SAS,NBA,62,22.4,6-5,9,1388,5.2,12.2,2.9,6.2,2.2,6.0,2.2,2.6,0.7,3.4,4.1,2.4,0.8,0.1,1.6,2.2,14.7,0.423,0.471,0.374,0.515,0.848,0.553,12.4,0.489,0.211,2.2,10.5,6.4,10.3,1.1,0.2,10.6,18.8,107,106,1.5,1.4,2.9,0.1,0.6,-1.1,-0.5,0.5,1.43558441558,3.95753246753,30.1298701299,21.0649350649,0.467532467532,0.116883116883,0.74025974026,1.27272727273,1.32558139535
Marcus Morris,2014-15,25,PHO,NBA,81,25.2,6-9,35,2045,5.8,13.4,3.9,7.9,2.0,5.5,1.2,2.0,1.3,5.5,6.8,2.3,1.1,0.3,1.3,3.3,14.9,0.434,0.487,0.358,0.507,0.628,0.52,13.7,0.41,0.148,3.9,16.9,10.3,10.2,1.5,0.6,8.2,19.0,107,107,2.2,1.8,4.0,0.093,0.2,-0.6,-0.4,0.8,1.69289156627,3.99879518072,39.3373493976,27.3493975904,0.397590361446,0.10843373494,1.51807228916,2.85542168675,1.63636363636
Marcus Smart,2014-15,20,BOS,NBA,67,27.0,6-4,38,1808,3.5,9.5,1.7,4.1,1.8,5.4,1.6,2.5,1.2,3.2,4.4,4.1,2.0,0.4,1.8,3.5,10.4,0.367,0.41,0.335,0.462,0.646,0.491,11.0,0.57,0.266,3.6,9.9,6.7,16.3,2.7,0.8,14.4,15.1,101,104,0.7,2.2,2.9,0.077,-0.1,1.3,1.1,1.4,1.78135135135,4.00391891892,44.1486486486,33.7297297297,0.837837837838,0.256756756757,0.851351351351,1.7027027027,1.18867924528
Mario Chalmers,2014-15,28,MIA,NBA,80,29.6,6-2,37,2368,4.1,10.1,2.9,6.3,1.1,3.8,3.1,4.0,0.4,2.8,3.1,4.7,1.9,0.2,2.6,3.8,12.4,0.403,0.467,0.294,0.458,0.774,0.521,11.7,0.374,0.401,1.2,9.0,5.2,21.0,2.7,0.4,18.2,18.9,100,107,0.8,2.0,2.8,0.056,-0.6,-0.4,-1.0,0.6,1.93426829268,3.92914634146,61.3902439024,47.1463414634,0.658536585366,0.439024390244,0.853658536585,1.48780487805,1.16666666667
Markieff Morris,2014-15,25,PHO,NBA,82,31.5,6-10,82,2581,7.1,15.3,6.3,12.8,0.8,2.5,2.5,3.2,1.5,5.5,7.1,2.7,1.4,0.5,2.4,3.4,17.5,0.465,0.494,0.318,0.491,0.763,0.523,15.8,0.163,0.211,4.6,17.0,10.7,12.4,2.0,1.2,12.4,23.3,102,105,1.8,2.7,4.6,0.085,-0.7,0.5,-0.2,1.2,1.92695121951,3.68585365854,52.5731707317,34.4390243902,0.378048780488,0.317073170732,2.64634146341,5.0243902439,2.67901234568
Marreese Speights,2014-15,27,GSW,NBA,76,15.9,6-10,9,1207,9.5,19.3,9.3,18.7,0.1,0.5,4.5,5.3,3.3,6.4,9.7,2.1,0.6,1.0,2.4,5.6,23.6,0.492,0.498,0.278,0.496,0.843,0.546,19.5,0.028,0.276,10.1,18.7,14.5,9.9,0.8,2.1,10.2,29.1,108,102,2.2,1.8,4.0,0.158,-1.3,-1.3,-2.6,-0.2,0.867473684211,3.53747368421,24.9052631579,15.4421052632,0.273684210526,0.0947368421053,2.06315789474,4.13684210526,2.36144578313
Marvin Williams,2014-15,28,CHO,NBA,78,26.1,6-9,37,2035,3.7,8.8,2.0,4.1,1.7,4.7,1.1,1.5,1.0,5.8,6.8,1.8,1.2,0.6,1.1,2.6,10.2,0.424,0.5,0.358,0.52,0.713,0.541,11.8,0.535,0.176,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,106,103,1.5,2.9,4.3,0.102,-0.8,1.8,1.0,1.5,1.6987804878,3.90451219512,53.4146341463,45.8048780488,0.280487804878,0.0975609756098,1.71951219512,3.31707317073,1.93150684932
Mason Plumlee,2014-15,24,BRK,NBA,82,21.3,6-11,45,1743,5.8,10.1,5.8,10.0,0.0,0.1,3.2,6.5,3.6,7.0,10.6,1.5,1.3,1.3,2.2,4.3,14.8,0.573,0.576,0.0,0.573,0.495,0.57,18.0,0.006,0.648,11.3,21.6,16.5,7.0,1.9,2.9,14.4,19.2,109,103,2.5,2.3,4.8,0.131,-0.5,1.4,0.8,1.2,1.46534090909,4.32306818182,30.625,21.1363636364,0.295454545455,0.0909090909091,3.40909090909,6.13636363636,3.48837209302
Matt Barnes,2014-15,34,LAC,NBA,76,29.9,6-7,74,2271,4.4,9.9,2.2,3.9,2.2,6.0,1.2,1.5,0.8,4.0,4.8,1.8,1.1,0.8,1.4,3.8,12.1,0.444,0.569,0.362,0.553,0.779,0.574,11.3,0.603,0.152,2.6,12.2,7.5,7.2,1.5,1.8,11.6,14.9,108,107,2.2,2.1,4.3,0.091,0.9,0.7,1.6,2.1,2.05852631579,4.15073684211,34.3789473684,24.0631578947,0.347368421053,0.178947368421,1.17894736842,2.17894736842,1.38271604938
Matt Bonner,2014-15,34,SAS,NBA,72,13.0,6-10,19,935,3.6,8.9,1.8,4.0,1.8,4.9,1.2,1.4,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2,0.409,0.462,0.365,0.509,0.811,0.536,10.1,0.548,0.161,3.6,10.2,7.0,7.1,0.5,1.0,4.3,12.5,116,107,1.3,0.9,2.1,0.11,-0.2,-0.7,-0.9,0.3,0.832325581395,4.01372093023,18.1395348837,14.8023255814,0.116279069767,0.0581395348837,0.96511627907,1.95348837209,1.53703703704
