Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Kelly Olynyk,2016-17,25,BOS,NBA,75,20.5,7-0,6,1538,6.1,11.9,4.5,7.4,1.6,4.5,2.1,2.9,1.7,6.7,8.4,3.5,1.0,0.7,2.2,4.8,15.9,0.512,0.608,0.354,0.579,0.732,0.603,15.2,0.378,0.242,5.3,20.7,13.0,15.2,1.4,1.5,14.6,19.0,113,107,2.2,1.9,4.1,0.127,0.1,0.5,0.7,1.0,1.37666666667,4.08397849462,40.8387096774,31.4838709677,0.397849462366,0.182795698925,1.91397849462,3.59139784946,2.06976744186
Kelly Oubre,2016-17,21,WAS,NBA,79,20.3,6-7,5,1605,4.2,9.9,3.0,5.7,1.2,4.2,1.7,2.2,1.4,4.5,5.8,1.1,1.3,0.4,1.1,4.4,11.2,0.421,0.52,0.287,0.482,0.758,0.516,9.1,0.425,0.224,4.3,13.9,9.1,4.0,1.8,0.9,9.2,14.5,105,110,0.6,1.4,2.1,0.062,-1.8,-0.5,-2.3,-0.1,1.29978723404,3.98212765957,20.7234042553,13.4468085106,0.202127659574,0.0531914893617,1.15957446809,1.84042553191,1.53521126761
Kemba Walker,2016-17,26,CHO,NBA,79,34.7,6-1,79,2739,8.5,19.0,5.3,11.1,3.2,7.9,4.0,4.7,0.6,3.5,4.0,5.7,1.1,0.3,2.2,1.6,24.1,0.444,0.476,0.399,0.527,0.847,0.569,21.3,0.415,0.248,1.8,10.6,6.2,29.1,1.6,0.7,9.5,29.2,113,111,5.9,2.2,8.1,0.142,5.3,-1.7,3.6,3.9,2.2549382716,3.9462962963,83.5308641975,58.4938271605,1.34567901235,0.567901234568,1.17283950617,2.16049382716,1.31944444444
Kenneth Faried,2016-17,27,DEN,NBA,61,21.2,6-8,34,1296,6.3,11.6,6.3,11.4,0.0,0.2,3.6,5.2,5.1,7.7,12.8,1.5,1.2,1.1,1.6,3.4,16.3,0.548,0.556,0.0,0.548,0.693,0.588,20.3,0.014,0.454,15.7,23.6,19.7,6.3,1.6,2.4,10.4,18.3,123,110,3.4,1.2,4.6,0.169,0.9,-0.1,0.8,0.9,1.38923076923,3.91292307692,29.2307692308,20.3230769231,0.323076923077,0.0923076923077,1.66153846154,3.0,2.03773584906
Kent Bazemore,2016-17,27,ATL,NBA,73,26.9,6-5,64,1963,5.4,13.2,3.7,8.3,1.7,4.9,2.2,3.1,0.8,3.4,4.2,3.2,1.7,1.0,2.3,3.0,14.7,0.409,0.446,0.346,0.473,0.708,0.504,11.5,0.369,0.233,2.6,10.3,6.5,14.2,2.3,2.3,13.6,20.5,97,106,-0.6,2.8,2.1,0.053,-2.0,1.2,-0.8,0.6,1.87873417722,4.24151898734,40.9620253165,27.1265822785,0.696202531646,0.26582278481,1.06329113924,2.0253164557,1.35483870968
Kentavious CaldwellPope,2016-17,23,DET,NBA,76,33.3,6-5,75,2529,5.3,13.2,3.1,7.0,2.2,6.2,2.2,2.6,0.8,2.7,3.5,2.7,1.3,0.2,1.2,1.7,14.9,0.399,0.442,0.35,0.481,0.832,0.519,12.8,0.471,0.199,2.3,8.7,5.3,11.2,1.8,0.4,7.9,19.2,107,109,2.0,2.5,4.5,0.086,0.9,0.0,0.9,1.9,2.30181818182,4.17584415584,40.3246753247,25.0779220779,0.532467532468,0.142857142857,0.883116883117,1.32467532468,1.30769230769
Kevin Durant,2016-17,28,GSW,NBA,62,33.4,6-9,62,2070,9.6,17.8,7.5,12.4,2.0,5.4,5.8,6.7,0.7,8.2,8.9,5.2,1.1,1.7,2.4,2.0,27.0,0.537,0.608,0.375,0.594,0.875,0.651,27.6,0.304,0.374,2.2,23.6,13.6,23.1,1.5,3.8,10.4,27.8,125,101,8.0,4.0,12.0,0.277,5.4,2.6,8.0,5.2,2.19428571429,3.92207792208,59.0649350649,36.1298701299,0.961038961039,0.363636363636,2.25974025974,4.74025974026,2.38356164384
Kevin Love,2016-17,28,CLE,NBA,60,31.4,6-10,60,1885,7.1,16.6,4.3,9.1,2.8,7.4,4.9,5.6,2.8,9.9,12.7,2.2,1.0,0.4,2.3,2.4,21.8,0.427,0.471,0.373,0.51,0.871,0.573,21.1,0.449,0.34,8.9,29.3,19.5,9.8,1.4,0.9,10.9,26.4,114,107,4.0,2.4,6.4,0.163,1.7,-0.9,0.8,1.3,1.87247058824,3.59,53.2352941176,35.3176470588,0.482352941176,0.0588235294118,2.8,5.21176470588,3.21621621622
Klay Thompson,2016-17,26,GSW,NBA,78,34.0,6-7,78,2649,8.8,18.7,5.1,9.9,3.6,8.8,2.5,3.0,0.7,3.2,3.9,2.2,0.9,0.5,1.7,1.9,23.7,0.468,0.516,0.414,0.565,0.853,0.592,17.4,0.47,0.158,2.2,9.2,5.9,9.3,1.2,1.2,8.0,26.1,111,108,4.2,2.9,7.1,0.128,2.4,-2.1,0.3,1.5,2.36822916667,4.17520833333,45.7395833333,25.1666666667,1.0,0.25,1.3125,2.66666666667,1.51807228916
Kosta Koufos,2016-17,27,SAC,NBA,71,20.0,7-0,62,1419,5.5,9.9,5.5,9.9,0.0,0.0,1.0,1.6,3.0,7.2,10.2,1.2,0.9,1.2,1.5,4.4,11.9,0.551,0.552,0.0,0.551,0.613,0.56,13.8,0.003,0.158,9.7,22.9,16.4,5.3,1.3,3.1,12.7,15.3,109,109,1.2,1.4,2.6,0.089,-2.6,0.7,-1.9,0.0,1.19962962963,3.63049382716,24.7037037037,18.4074074074,0.271604938272,0.0123456790123,1.55555555556,3.0,2.06557377049
Kris Dunn,2016-17,22,MIN,NBA,78,17.1,6-4,7,1333,3.2,8.5,2.6,6.5,0.6,2.0,1.0,1.6,0.6,3.8,4.5,5.1,2.1,1.0,2.4,4.8,7.9,0.377,0.404,0.288,0.411,0.61,0.432,8.1,0.233,0.188,2.1,12.6,7.3,19.4,3.0,2.3,20.8,14.2,90,109,-1.2,1.3,0.1,0.004,-3.7,1.5,-2.2,-0.1,1.18289156627,4.16144578313,32.5180722892,26.2168674699,0.578313253012,0.144578313253,0.78313253012,1.43373493976,1.22641509434
Kris Humphries,2016-17,31,ATL,NBA,56,12.3,6-9,4,689,4.5,11.2,3.6,8.4,1.0,2.8,3.3,4.3,3.1,7.6,10.8,1.5,0.8,1.1,1.5,3.6,13.4,0.407,0.425,0.352,0.451,0.78,0.514,13.6,0.252,0.383,9.7,23.0,16.4,6.4,1.1,2.6,10.1,17.6,108,104,0.6,1.1,1.6,0.115,-3.0,0.3,-2.7,-0.1,0.552413793103,2.67793103448,16.9195402299,13.2528735632,0.172413793103,0.0344827586207,0.965517241379,1.90804597701,2.0
Kristaps Porzingis,2016-17,21,NYK,NBA,66,32.8,7-3,65,2164,7.4,16.4,5.5,11.2,1.9,5.2,3.3,4.2,1.8,6.1,7.9,1.6,0.8,2.2,2.0,4.1,19.9,0.45,0.493,0.357,0.507,0.786,0.546,17.4,0.319,0.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,108,109,2.4,2.1,4.5,0.1,0.2,0.0,0.2,1.2,2.09785714286,3.82342857143,56.9285714286,38.3142857143,0.442857142857,0.114285714286,3.24285714286,7.38571428571,3.43939393939
Kyle Anderson,2016-17,23,SAS,NBA,72,14.2,6-9,14,1020,3.3,7.4,2.8,6.0,0.5,1.4,1.6,2.0,1.2,6.2,7.3,3.2,1.8,0.9,1.4,2.2,8.7,0.445,0.462,0.375,0.481,0.789,0.525,12.5,0.191,0.273,3.7,19.0,11.5,12.4,2.5,2.1,14.3,12.1,109,101,0.7,2.0,2.7,0.127,-2.1,3.7,1.6,0.9,0.882395833333,3.80760416667,19.03125,14.7083333333,0.395833333333,0.0833333333333,0.489583333333,1.09375,0.959183673469
Kyle Korver,2016-17,35,TOT,NBA,67,26.2,6-7,22,1753,4.9,10.6,1.6,3.2,3.3,7.4,0.8,0.9,0.2,3.7,3.8,2.3,0.7,0.4,1.4,2.2,13.9,0.464,0.494,0.451,0.621,0.905,0.635,12.1,0.697,0.082,0.5,11.0,5.9,9.4,1.0,1.0,11.5,15.2,116,111,2.3,1.3,3.7,0.101,0.8,-1.0,-0.2,0.8,1.53826086957,3.82967391304,24.2934782609,16.2826086957,0.271739130435,0.130434782609,1.14130434783,2.13043478261,1.47887323944
Kyle Lowry,2016-17,30,TOR,NBA,60,37.4,6-0,60,2244,6.8,14.7,3.7,7.2,3.1,7.5,4.8,5.9,0.8,3.9,4.6,6.7,1.4,0.3,2.8,2.7,21.6,0.464,0.518,0.412,0.569,0.819,0.623,22.9,0.51,0.398,2.4,12.1,7.3,29.9,2.0,0.7,13.8,24.9,123,109,7.8,2.3,10.1,0.216,7.1,-0.4,6.7,4.9,2.33130434783,3.79391304348,78.9855072464,56.4927536232,1.17391304348,0.884057971014,1.40579710145,2.47826086957,1.73214285714
Kyle O'Quinn,2016-17,26,NYK,NBA,79,15.6,6-10,8,1229,6.3,12.1,6.2,11.6,0.1,0.5,1.9,2.4,4.6,8.3,12.9,3.4,1.1,3.0,2.2,5.1,14.5,0.521,0.538,0.118,0.523,0.771,0.552,20.5,0.041,0.201,13.7,24.8,19.2,14.8,1.5,6.9,14.5,18.5,114,105,2.1,1.8,3.9,0.151,-0.1,3.7,3.5,1.7,1.03575,4.008,29.7,22.625,0.3125,0.075,2.4,5.1375,2.66666666667
Kyrie Irving,2016-17,24,CLE,NBA,72,35.1,6-3,72,2525,9.6,20.2,7.0,14.0,2.5,6.3,4.2,4.7,0.7,2.5,3.3,6.0,1.2,0.4,2.6,2.2,25.9,0.473,0.505,0.401,0.535,0.905,0.58,23.0,0.311,0.231,2.3,7.5,5.0,29.7,1.6,0.8,10.3,30.8,116,112,7.4,1.5,8.9,0.17,4.8,-2.3,2.5,2.9,2.09164948454,3.58443298969,69.4432989691,45.5463917526,1.18556701031,0.484536082474,1.11340206186,1.87628865979,1.33333333333
LaMarcus Aldridge,2016-17,31,SAS,NBA,72,32.4,6-11,72,2335,7.7,16.2,7.4,15.3,0.4,0.9,3.4,4.2,2.7,5.4,8.1,2.1,0.7,1.4,1.5,2.4,19.2,0.477,0.48,0.411,0.488,0.812,0.532,18.6,0.053,0.258,8.6,16.6,12.7,9.9,1.0,3.1,7.7,24.5,111,104,3.5,3.7,7.3,0.149,-0.3,1.4,1.1,1.8,2.04593406593,3.79626373626,50.1318681319,32.2307692308,0.450549450549,0.175824175824,2.17582417582,4.89010989011,2.41463414634
Langston Galloway,2016-17,25,TOT,NBA,74,20.2,6-2,2,1495,5.0,13.1,2.1,5.7,2.9,7.4,1.2,1.5,0.7,3.1,3.8,2.2,1.1,0.1,1.1,2.3,14.1,0.38,0.367,0.39,0.49,0.797,0.51,10.4,0.565,0.117,1.9,9.3,5.6,9.4,1.5,0.3,7.4,18.4,101,111,0.2,1.1,1.3,0.041,-0.9,-1.7,-2.6,-0.2,1.27308641975,3.76456790123,26.8518518519,18.6913580247,0.296296296296,0.123456790123,0.592592592593,0.938271604938,1.14285714286
Larry Nance,2016-17,24,LAL,NBA,63,22.9,6-9,7,1442,4.7,9.0,4.5,8.1,0.2,0.9,1.5,2.0,3.0,6.2,9.2,2.4,2.0,1.0,1.4,3.7,11.2,0.526,0.554,0.278,0.54,0.738,0.567,15.8,0.1,0.222,8.8,19.6,14.0,9.7,2.8,2.3,12.4,13.4,117,109,2.1,1.5,3.5,0.118,-0.3,2.3,2.0,1.5,1.55878787879,4.14560606061,34.7424242424,26.8484848485,0.409090909091,0.181818181818,1.89393939394,3.19696969697,2.23214285714
Lavoy Allen,2016-17,27,IND,NBA,61,14.3,6-9,5,871,3.2,6.9,3.2,6.9,0.0,0.0,1.0,1.4,4.3,4.8,9.1,2.4,0.7,1.0,1.2,3.2,7.3,0.458,0.461,0.0,0.458,0.697,0.485,11.6,0.006,0.196,13.7,14.6,14.2,9.1,1.0,2.4,13.7,10.9,114,110,0.9,0.8,1.7,0.093,-1.5,1.3,-0.3,0.4,0.779620253165,3.28683544304,17.6202531646,14.4936708861,0.177215189873,0.0253164556962,0.670886075949,1.50632911392,1.29268292683
LeBron James,2016-17,32,CLE,NBA,74,37.8,6-8,74,2794,9.5,17.3,7.9,12.9,1.6,4.4,4.6,6.8,1.2,7.0,8.2,8.3,1.2,0.6,3.9,1.7,25.2,0.548,0.611,0.363,0.594,0.674,0.619,27.0,0.254,0.395,4.0,20.7,12.6,41.3,1.6,1.3,16.1,30.0,119,108,9.8,3.0,12.9,0.221,6.8,1.6,8.4,7.3,2.22083333333,3.48625,82.7395833333,55.2291666667,1.29166666667,0.729166666667,1.83333333333,3.51041666667,2.02298850575
Leandro Barbosa,2016-17,34,PHO,NBA,67,14.4,6-3,0,963,6.4,14.7,5.1,11.0,1.3,3.7,1.5,1.7,0.6,3.3,3.9,3.0,1.2,0.3,1.8,3.1,15.7,0.439,0.466,0.357,0.483,0.889,0.509,11.5,0.25,0.115,1.6,10.3,5.9,13.0,1.5,0.7,10.4,20.0,103,114,0.3,0.4,0.6,0.031,-2.0,-2.1,-4.1,-0.5,0.885135135135,3.76013513514,18.0945945946,11.6081081081,0.189189189189,0.148648648649,0.135135135135,0.324324324324,0.555555555556
Lou Williams,2016-17,30,TOT,NBA,81,24.6,6-1,1,1994,7.7,18.0,4.8,10.0,2.9,8.1,7.3,8.3,0.5,3.2,3.6,4.3,1.4,0.3,2.9,1.7,25.7,0.429,0.48,0.365,0.511,0.88,0.593,21.4,0.447,0.458,1.4,9.9,5.5,19.9,1.9,0.8,11.8,29.1,115,113,5.1,1.0,6.1,0.147,3.7,-3.0,0.8,1.4,1.60591397849,3.92096774194,40.4516129032,23.3655913978,0.47311827957,0.290322580645,0.795698924731,1.38709677419,1.10447761194
Luc Mbah a Moute,2016-17,30,LAC,NBA,80,22.3,6-8,76,1787,3.8,7.6,3.0,5.4,0.9,2.2,1.2,1.8,0.9,2.6,3.5,0.8,1.6,0.7,0.9,2.5,9.8,0.505,0.552,0.391,0.562,0.678,0.581,10.3,0.291,0.23,3.0,7.7,5.4,3.1,2.3,1.6,10.1,11.6,111,109,1.3,1.8,3.1,0.084,-0.8,1.5,0.7,1.2,1.55806818182,4.09375,20.125,13.6590909091,0.238636363636,0.0340909090909,1.21590909091,2.125,1.59701492537
Lucas Nogueira,2016-17,24,TOR,NBA,57,19.1,7-0,6,1088,3.4,5.2,3.3,4.8,0.1,0.4,1.5,2.2,2.7,5.3,8.0,1.4,1.7,3.0,1.5,4.5,8.4,0.66,0.694,0.25,0.67,0.657,0.682,15.5,0.077,0.429,8.5,16.7,12.6,5.4,2.4,7.2,19.9,9.5,125,102,1.7,2.0,3.7,0.164,-0.1,5.6,5.4,2.0,0.833720930233,2.72093023256,13.523255814,10.8953488372,0.209302325581,0.0581395348837,1.75581395349,3.70930232558,2.90384615385
Luke Babbitt,2016-17,27,MIA,NBA,68,15.7,6-9,55,1065,3.8,9.5,0.9,2.4,2.9,7.1,0.4,0.5,0.4,4.4,4.8,1.2,0.7,0.4,0.8,4.0,11.0,0.402,0.366,0.414,0.557,0.733,0.563,8.4,0.747,0.053,1.3,13.5,7.4,4.8,1.0,0.8,8.0,13.0,110,109,0.8,1.0,1.8,0.082,-1.0,-0.8,-1.8,0.1,0.955853658537,3.68426829268,21.756097561,17.5365853659,0.0975609756098,0.0365853658537,1.0243902439,1.81707317073,1.55555555556
Luol Deng,2016-17,31,LAL,NBA,56,26.5,6-9,49,1486,4.0,10.3,2.7,6.3,1.2,4.0,1.1,1.5,1.5,5.6,7.1,1.8,1.2,0.5,1.0,1.5,10.3,0.387,0.436,0.309,0.447,0.73,0.47,10.1,0.389,0.149,4.5,17.7,10.8,7.0,1.6,1.1,8.7,14.2,101,113,0.1,0.8,0.9,0.029,-2.3,-0.2,-2.5,-0.2,1.67161290323,3.81516129032,33.5,24.6935483871,0.306451612903,0.0645161290323,1.40322580645,2.41935483871,1.85106382979
Malcolm Brogdon,2016-17,24,MIL,NBA,75,26.4,6-5,28,1982,5.3,11.5,3.9,8.0,1.4,3.5,2.0,2.3,0.9,3.0,3.9,5.8,1.5,0.2,2.1,2.5,13.9,0.457,0.48,0.404,0.518,0.865,0.555,14.9,0.304,0.198,2.8,9.6,6.3,24.3,2.2,0.5,14.1,18.5,111,111,2.6,1.5,4.1,0.1,0.6,-1.1,-0.5,0.8,1.72046511628,3.87441860465,52.7209302326,40.6860465116,0.918604651163,0.53488372093,1.3023255814,2.22093023256,1.57746478873
Malcolm Delaney,2016-17,27,ATL,NBA,73,17.1,6-3,2,1248,4.2,11.2,3.4,8.0,0.7,3.2,2.2,2.7,0.3,3.3,3.6,5.6,1.1,0.0,2.7,3.2,11.3,0.374,0.428,0.236,0.407,0.806,0.456,7.5,0.284,0.24,1.0,9.8,5.5,23.1,1.5,0.1,18.1,18.3,92,109,-1.1,1.3,0.1,0.005,-4.6,-1.2,-5.8,-1.2,0.957701149425,3.42712643678,30.5287356322,23.4942528736,0.632183908046,0.218390804598,0.333333333333,0.551724137931,0.828571428571
Manu Ginobili,2016-17,39,SAS,NBA,69,18.7,6-6,0,1291,4.8,12.2,2.3,5.9,2.5,6.3,2.4,3.0,0.8,3.6,4.4,5.1,2.3,0.4,2.7,3.3,14.4,0.39,0.387,0.392,0.491,0.804,0.532,13.9,0.517,0.244,2.5,11.1,6.9,20.8,3.2,1.0,16.5,20.4,104,102,0.6,2.4,3.0,0.11,0.5,1.4,1.9,1.3,1.16033707865,3.80561797753,28.7303370787,20.0561797753,0.640449438202,0.247191011236,0.415730337079,0.865168539326,0.685185185185
Marc Gasol,2016-17,32,MEM,NBA,74,34.2,7-1,74,2531,7.6,16.5,6.1,12.7,1.5,3.8,4.0,4.7,0.9,5.7,6.6,4.8,1.0,1.4,2.4,2.4,20.6,0.459,0.48,0.388,0.503,0.837,0.554,20.2,0.231,0.286,2.6,18.7,10.4,24.8,1.4,3.7,11.3,26.4,111,106,4.2,3.5,7.7,0.145,2.1,2.2,4.2,4.0,1.83590909091,3.18840909091,66.1931818182,46.4318181818,0.636363636364,0.397727272727,2.51136363636,5.13636363636,3.02739726027
Marcin Gortat,2016-17,32,WAS,NBA,82,31.2,6-11,82,2556,5.5,9.5,5.5,9.5,0.0,0.0,1.5,2.2,3.4,8.6,12.0,1.7,0.6,0.9,1.7,3.0,12.4,0.579,0.58,0.0,0.579,0.648,0.593,15.5,0.003,0.236,10.6,26.8,18.7,6.8,0.8,2.1,13.7,14.7,117,108,3.9,2.9,6.8,0.128,-0.9,1.2,0.4,1.5,2.10252631579,4.09852631579,47.2947368421,36.1473684211,0.547368421053,0.136842105263,4.42105263158,7.6,4.7191011236
Marco Belinelli,2016-17,30,CHO,NBA,74,24.0,6-5,0,1778,5.3,12.5,3.3,6.7,2.1,5.7,3.0,3.4,0.3,3.3,3.6,3.0,0.9,0.2,1.4,1.8,15.8,0.429,0.488,0.36,0.512,0.893,0.566,13.3,0.46,0.273,0.9,10.2,5.5,13.1,1.2,0.4,9.2,19.2,110,112,2.0,1.2,3.2,0.088,0.1,-2.0,-1.9,0.1,1.65337662338,4.17246753247,28.4285714286,18.1558441558,0.441558441558,0.168831168831,0.636363636364,0.909090909091,1.11363636364
Marcus Morris,2016-17,27,DET,NBA,79,32.5,6-9,79,2565,5.9,14.1,4.3,9.1,1.7,5.0,2.0,2.6,1.1,4.1,5.1,2.2,0.7,0.4,1.2,2.4,15.5,0.418,0.466,0.331,0.477,0.784,0.508,12.4,0.355,0.184,3.2,12.8,7.8,9.4,1.0,0.8,7.4,20.3,105,109,1.4,2.4,3.9,0.072,-0.3,-0.2,-0.5,1.0,2.15573170732,4.03097560976,46.5,31.256097561,0.292682926829,0.219512195122,1.15853658537,2.15853658537,1.41791044776
Marcus Smart,2016-17,22,BOS,NBA,79,30.4,6-4,24,2399,4.0,11.2,2.6,6.3,1.4,5.0,3.0,3.8,1.2,3.4,4.6,5.5,1.9,0.5,2.4,2.9,12.5,0.359,0.42,0.283,0.422,0.812,0.486,12.0,0.443,0.334,3.7,10.5,7.1,22.0,2.6,1.2,15.6,18.8,102,108,0.5,2.7,3.2,0.064,-1.1,0.9,-0.3,1.0,1.96447916667,3.90447916667,57.8125,43.6666666667,1.19791666667,0.260416666667,1.03125,2.0625,1.19277108434
Mario Hezonja,2016-17,21,ORL,NBA,65,14.8,6-8,2,960,4.4,12.4,2.8,7.0,1.6,5.4,1.5,1.9,0.7,4.7,5.5,2.3,1.1,0.5,2.2,2.8,11.9,0.355,0.398,0.299,0.42,0.8,0.45,7.2,0.436,0.152,2.2,14.7,8.3,9.6,1.5,1.2,14.1,18.8,87,111,-1.4,0.7,-0.7,-0.034,-4.8,-1.0,-5.8,-0.9,0.830487804878,3.34048780488,15.7926829268,10.2195121951,0.19512195122,0.0243902439024,0.536585365854,0.939024390244,1.22222222222
Markieff Morris,2016-17,27,WAS,NBA,76,31.2,6-10,76,2374,6.2,13.5,5.1,10.5,1.1,3.0,2.7,3.3,1.6,5.8,7.5,1.9,1.2,0.6,2.0,3.9,16.1,0.457,0.483,0.362,0.497,0.837,0.54,13.7,0.22,0.242,5.1,18.2,11.7,7.8,1.7,1.5,11.6,20.5,106,109,1.6,2.5,4.1,0.083,-1.3,0.2,-1.0,0.6,1.85406593407,3.66362637363,40.2307692308,25.0769230769,0.318681318681,0.21978021978,2.23076923077,4.27472527473,2.44578313253
Marquese Chriss,2016-17,19,PHO,NBA,82,21.3,6-10,75,1743,5.9,13.1,4.4,8.4,1.5,4.6,2.3,3.7,2.0,5.2,7.2,1.2,1.4,1.4,2.2,5.4,15.6,0.449,0.52,0.321,0.506,0.624,0.529,12.3,0.354,0.286,5.8,16.1,10.8,5.2,1.8,3.2,13.2,19.7,102,110,0.3,1.5,1.8,0.05,-1.6,0.0,-1.6,0.2,1.53716049383,4.25222222222,34.4691358025,23.8271604938,0.308641975309,0.123456790123,1.23456790123,2.24691358025,1.61290322581
Marreese Speights,2016-17,29,LAC,NBA,82,15.7,6-10,2,1286,6.8,15.3,3.9,7.6,2.9,7.8,3.4,3.8,2.5,8.0,10.4,1.8,0.6,1.1,1.9,6.4,19.9,0.445,0.52,0.372,0.539,0.876,0.584,17.6,0.505,0.25,7.9,24.1,16.2,8.1,0.9,2.6,10.2,23.6,114,106,2.5,1.7,4.2,0.156,1.5,-0.8,0.7,0.9,0.993522727273,3.84113636364,28.7159090909,19.9659090909,0.193181818182,0.0227272727273,2.17045454545,3.86363636364,2.22093023256
Marvin Williams,2016-17,30,CHO,NBA,76,30.2,6-9,76,2295,4.7,11.0,2.7,5.5,1.9,5.6,2.1,2.4,1.4,6.4,7.8,1.7,0.9,0.8,0.9,2.1,13.3,0.422,0.494,0.35,0.51,0.873,0.551,13.7,0.503,0.213,4.2,19.7,11.9,7.1,1.3,2.0,7.2,16.3,111,108,2.4,2.6,5.0,0.105,-0.3,0.5,0.2,1.3,2.1424,4.28146666667,60.4533333333,49.3866666667,0.426666666667,0.266666666667,2.33333333333,4.0,2.39726027397
Mason Plumlee,2016-17,26,TOT,NBA,81,26.5,6-11,64,2148,5.6,10.4,5.6,10.3,0.0,0.1,2.9,5.0,2.8,7.3,10.2,4.8,1.2,1.5,2.3,3.8,14.1,0.536,0.541,0.0,0.536,0.58,0.558,18.1,0.01,0.482,8.8,22.5,15.6,19.8,1.6,3.4,15.2,18.1,114,108,3.6,2.5,6.0,0.134,0.0,2.6,2.6,2.5,1.83625,4.2165,47.7,34.8,0.525,0.3375,3.45,6.9625,3.68
Matt Barnes,2016-17,36,TOT,NBA,74,24.0,6-7,18,1777,3.7,9.6,2.0,4.3,1.8,5.3,1.4,1.8,1.4,6.4,7.8,3.9,1.0,0.5,2.2,3.7,10.7,0.391,0.467,0.331,0.483,0.787,0.514,10.3,0.556,0.188,4.6,19.9,12.4,15.6,1.3,1.3,17.3,15.6,102,109,0.3,1.7,2.0,0.053,-1.2,0.6,-0.6,0.6,1.45011494253,4.03781609195,40.0344827586,32.0114942529,0.597701149425,0.126436781609,1.20689655172,1.96551724138,1.61538461538
Matthew Dellavedova,2016-17,26,MIL,NBA,76,26.1,6-4,54,1986,3.8,9.7,2.3,5.8,1.4,3.9,1.5,1.7,0.4,2.2,2.7,6.5,1.0,0.0,2.4,2.8,10.5,0.39,0.404,0.367,0.463,0.854,0.501,9.4,0.403,0.18,1.4,7.1,4.3,25.7,1.4,0.0,18.8,16.3,102,114,0.3,0.9,1.2,0.029,-1.9,-2.8,-4.7,-1.4,1.70511363636,3.89613636364,50.0227272727,39.8295454545,0.920454545455,0.465909090909,0.897727272727,1.55681818182,1.27419354839
Maurice Harkless,2016-17,23,POR,NBA,77,28.9,6-9,69,2223,5.1,10.1,4.0,7.0,1.1,3.1,1.2,2.0,2.0,3.5,5.5,1.4,1.4,1.1,1.4,3.5,12.5,0.503,0.572,0.351,0.558,0.621,0.57,13.2,0.311,0.199,6.2,10.8,8.5,6.0,1.9,2.5,11.1,15.1,112,110,2.4,1.9,4.2,0.092,0.0,0.8,0.8,1.5,1.92071428571,4.08011904762,30.8928571429,20.7738095238,0.333333333333,0.0714285714286,1.14285714286,2.5119047619,1.41176470588
Meyers Leonard,2016-17,24,POR,NBA,74,16.5,7-1,12,1222,4.3,11.1,2.1,4.9,2.2,6.3,1.0,1.2,0.8,6.2,7.0,2.1,0.4,0.8,1.0,5.1,11.8,0.386,0.436,0.347,0.484,0.875,0.507,8.9,0.563,0.106,2.4,19.0,10.7,8.4,0.5,1.8,8.1,15.5,105,112,0.5,0.8,1.4,0.053,-2.1,-1.3,-3.4,-0.4,0.924470588235,3.40105882353,24.6588235294,18.6,0.152941176471,0.0588235294118,1.57647058824,3.08235294118,2.23333333333
Michael Beasley,2016-17,28,MIL,NBA,56,16.7,6-9,6,935,8.3,15.6,7.6,14.0,0.7,1.7,3.0,4.0,1.5,5.9,7.4,2.0,1.1,1.0,2.5,3.5,20.3,0.532,0.545,0.419,0.554,0.743,0.584,17.8,0.106,0.259,5.0,18.9,12.0,9.9,1.5,2.5,12.7,25.3,106,108,0.8,1.0,1.8,0.093,-1.7,-1.1,-2.9,-0.2,1.02,3.76059701493,24.0149253731,15.671641791,0.373134328358,0.089552238806,1.07462686567,2.13432835821,1.5652173913
Michael KiddGilchrist,2016-17,23,CHO,NBA,81,29.0,6-7,81,2349,4.5,9.5,4.5,9.3,0.0,0.1,2.3,3.0,2.4,6.3,8.7,1.7,1.2,1.2,0.9,2.9,11.4,0.477,0.483,0.111,0.478,0.784,0.528,14.3,0.015,0.314,7.3,19.3,13.2,7.4,1.7,2.9,7.4,14.6,113,106,2.7,3.1,5.8,0.119,-2.0,2.2,0.2,1.3,2.143375,4.46925,35.0,24.5875,0.5625,0.125,2.0125,3.875,2.09090909091
Mike Conley,2016-17,29,MEM,NBA,69,33.2,6-1,68,2292,7.3,15.8,4.6,9.3,2.7,6.6,5.0,5.8,0.5,3.3,3.8,6.8,1.4,0.3,2.5,2.0,22.2,0.46,0.497,0.408,0.545,0.859,0.604,23.2,0.415,0.365,1.5,10.8,6.0,34.5,2.1,0.8,11.8,26.3,121,108,7.5,2.5,10.0,0.209,6.5,-0.7,5.8,4.5,2.10695121951,3.77085365854,75.5365853659,54.6341463415,1.5487804878,0.487804878049,0.975609756098,1.78048780488,1.33333333333
