Player,Season_x,Age_x,Tm_x,Lg_x,G_x,MP_x,Ht,GS_x,MP.1_x,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,2P%,3P%,eFG%,FT%,TS%_x,PER,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,dist,spd,tchs,pass,sast,ftast,dfgm,dfga,rimd
Marco Belinelli,2015-16,29,SAC,NBA,68,24.6,6-5,7,1672,5.3,13.7,3.3,7.3,2,6.4,2.5,3,0.2,2.3,2.5,2.7,0.8,0,1.7,2,15,0.386,0.456,0.306,0.457,0.833,0.5,9.4,0.468,0.217,0.7,6.9,3.8,11.1,1.1,0.1,10.3,19.7,99,113,0.2,0.3,0.5,0.014,-1.3,-2.9,-4.2,-0.9,1.44214285714,3.53035714286,27.4523809524,17.1547619048,0.452380952381,0.202380952381,0.630952380952,0.964285714286,1.2619047619
Serge Ibaka,2015-16,26,OKC,NBA,78,32.1,6-10,78,2500,6,12.5,5.1,9.9,0.9,2.6,1.3,1.7,2,5.6,7.7,1,0.5,2.1,1.6,3,14.2,0.479,0.52,0.326,0.513,0.752,0.533,13.9,0.212,0.139,6.5,16.2,11.6,3.9,0.8,4.5,10.5,17.6,108,105,2.5,3,5.5,0.105,-1.1,1,-0.1,1.2,1.44557971014,2.68782608696,25.2753623188,16.115942029,0.195652173913,0.0579710144928,2.19565217391,5.02173913043,3.25806451613
Dennis Schroder,2015-16,22,ATL,NBA,80,20.3,6-1,6,1621,7.3,17.3,5.6,12,1.7,5.3,3.2,4,0.6,4,4.5,7.8,1.6,0.2,4.1,3.1,19.5,0.421,0.465,0.322,0.471,0.791,0.51,15.5,0.306,0.233,1.7,11.8,6.9,36.1,2.1,0.4,17.5,28.8,97,103,-0.2,2.3,2.2,0.064,-0.5,-0.9,-1.4,0.3,1.44619565217,4.30217391304,52.9239130435,38.0869565217,1.23913043478,0.282608695652,0.510869565217,1.07608695652,0.839285714286
Nikola Jokic,2015-16,20,DEN,NBA,80,21.7,6-10,55,1733,6.4,12.5,5.8,10.7,0.6,1.7,3.2,3.9,3.8,7.9,11.6,3.9,1.6,1,2.2,4.3,16.5,0.512,0.541,0.333,0.535,0.811,0.582,21.5,0.14,0.317,11.4,24.7,17.9,18.1,2.3,2.3,13.2,19.9,118,104,4.5,2.2,6.7,0.185,2.6,2.2,4.8,3,1.45120481928,4.05168674699,42.2409638554,31.2048192771,0.325301204819,0.168674698795,2.57831325301,5.14457831325,2.93150684932
Zaza Pachulia,2015-16,31,DAL,NBA,76,26.4,6-11,69,2004,3.9,8.4,3.9,8.4,0,0.1,3.8,5,4.5,8.4,12.9,2.3,1.1,0.4,2.1,3.3,11.7,0.466,0.469,0,0.466,0.768,0.55,16.2,0.006,0.587,13.7,25.7,19.7,9.7,1.6,0.9,16.8,16.2,113,104,3.4,2.7,6,0.145,-0.8,2.2,1.4,1.7,1.45145833333,3.35770833333,35.0833333333,25.90625,0.458333333333,0.09375,3.16666666667,6,3.94805194805
Isaiah Canaan,2015-16,24,PHI,NBA,77,25.5,6-0,39,1966,4.8,13.2,1.5,4.3,3.2,8.9,2.7,3.3,0.4,2.8,3.2,2.5,1,0.2,1.7,2.4,15.5,0.36,0.354,0.363,0.482,0.833,0.528,11.1,0.672,0.249,1.1,8.8,4.8,11.3,1.4,0.5,10.2,19.9,102,113,0.9,0.5,1.4,0.035,0.2,-2.9,-2.7,-0.4,1.45530120482,3.27975903614,39.4457831325,28.8674698795,0.409638554217,0.132530120482,0.530120481928,0.987951807229,1.07317073171
Jared Sullinger,2015-16,23,BOS,NBA,81,23.6,6-9,73,1915,6.6,15.2,6.1,13.2,0.5,1.9,1.9,3,3.6,9,12.7,3.5,1.4,0.9,1.9,3.9,15.7,0.435,0.458,0.282,0.453,0.64,0.476,16.7,0.128,0.2,10.6,27,18.7,15.5,1.9,1.9,10.4,21.8,103,100,1.3,3.6,4.8,0.121,-1.2,2.3,1.1,1.5,1.45862068966,3.80965517241,44.5977011494,31.6666666667,0.597701149425,0.172413793103,2.79310344828,5.14942528736,2.96341463415
Ryan Anderson,2015-16,27,NOP,NBA,66,30.4,6-10,7,2008,7.1,16.7,4.8,10.2,2.3,6.4,3.6,4.1,2.3,4.8,7.1,1.3,0.7,0.4,1.6,2,20.2,0.427,0.466,0.366,0.498,0.873,0.546,17.2,0.385,0.245,7,15.2,10.9,6.1,0.9,1,8,24.7,108,112,3.1,0.8,3.9,0.092,1.5,-2.9,-1.4,0.3,1.46989010989,2.90043956044,33.6373626374,20.3186813187,0.373626373626,0.032967032967,1.79120879121,3.18681318681,2.62903225806
Willie CauleyStein,2015-16,22,SAC,NBA,66,21.4,7-0,39,1412,4.9,8.6,4.9,8.6,0,0.1,2.1,3.2,3.4,5.6,9,0.9,1.2,1.7,1.2,3.7,11.8,0.563,0.567,0,0.563,0.648,0.588,15.3,0.006,0.369,10.3,16.6,13.5,3.8,1.6,3.8,10.5,13.2,119,107,2.4,1.4,3.8,0.13,-0.8,1.5,0.7,1,1.47472222222,4.15416666667,20.8194444444,14.5416666667,0.236111111111,0.0694444444444,1.61111111111,3.27777777778,1.93333333333
Matthew Dellavedova,2015-16,25,CLE,NBA,76,24.6,6-4,14,1867,4,9.9,2.1,5.2,1.9,4.6,1.1,1.3,0.6,2.5,3.1,6.5,0.8,0.2,2.2,3.4,11,0.405,0.401,0.41,0.501,0.864,0.527,11.3,0.468,0.129,2,7.8,4.9,26.2,1.2,0.4,17.7,15.9,109,108,2.2,1.6,3.8,0.098,-0.2,-1.4,-1.6,0.2,1.49193877551,4.09663265306,46.7653061224,37.3673469388,0.959183673469,0.438775510204,0.683673469388,1.29591836735,1.06349206349
Alex Len,2015-16,22,PHO,NBA,78,23.3,7-1,46,1821,5.2,12.3,5.2,12.2,0,0.1,3.4,4.7,3.5,8.2,11.7,1.9,0.8,1.2,2.9,4.5,13.9,0.423,0.426,0.143,0.424,0.728,0.482,12.4,0.011,0.383,10.4,25.4,17.7,8.5,1,2.8,16.6,20.4,96,107,-0.5,1.8,1.3,0.035,-4.4,0.7,-3.6,-0.7,1.49243902439,3.85597560976,37.3902439024,25.7317073171,0.268292682927,0.0365853658537,2.70731707317,5.31707317073,2.96
Alonzo Gee,2015-16,28,NOP,NBA,73,22.4,6-6,38,1632,2.9,5.6,2.5,4.3,0.4,1.3,1,1.5,1.3,4.1,5.4,1.6,1.4,0.3,1.2,3.7,7.2,0.518,0.59,0.283,0.551,0.667,0.572,8.4,0.235,0.259,3.9,13,8.3,6.2,1.9,0.7,16.2,9.2,108,110,1,0.9,1.9,0.056,-1.8,1,-0.8,0.5,1.49304878049,4.0406097561,19.3536585366,14.6585365854,0.256097560976,0.0609756097561,0.926829268293,1.58536585366,1.35714285714
Amir Johnson,2015-16,28,BOS,NBA,79,22.8,6-9,76,1800,5,8.5,4.8,7.7,0.2,0.9,1.4,2.4,3.6,6.5,10.1,2.8,1,1.7,1.9,4.3,11.5,0.585,0.624,0.233,0.596,0.57,0.602,16,0.101,0.284,10.3,19.6,14.9,11.4,1.4,3.6,16.4,13.6,117,102,3,2.9,5.9,0.158,-0.2,3.2,3,2.3,1.49534883721,3.95104651163,39.1627906977,31.3372093023,0.558139534884,0.127906976744,2.66279069767,5.58139534884,2.8625
Pau Gasol,2015-16,35,CHI,NBA,72,31.8,7-0,72,2291,7.3,15.6,7,14.6,0.4,1.1,3.6,4.5,2.4,10,12.5,4.6,0.7,2.3,2.6,2.3,18.7,0.469,0.478,0.348,0.481,0.792,0.529,21.7,0.069,0.29,7.3,28.7,18.2,21.7,0.9,4.7,12.8,24.6,107,101,3.2,3.9,7.1,0.149,0.5,3.5,4,3.5,1.50393939394,2.84747474747,56.6666666667,41.5858585859,0.515151515152,0.353535353535,3.55555555556,7.71717171717,4.88888888889
Austin Rivers,2015-16,23,LAC,NBA,67,21.9,6-4,7,1464,5.6,12.7,4,8.1,1.5,4.5,1.9,2.9,0.5,2.7,3.2,2.4,1.2,0.2,1.5,3.4,14.6,0.438,0.495,0.335,0.498,0.681,0.523,11.1,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,101,107,0.6,1.3,1.9,0.063,-1.2,-1,-2.2,-0.1,1.50480519481,4.09857142857,37.2857142857,26.2987012987,0.493506493506,0.116883116883,0.532467532468,1.24675324675,0.788461538462
Bismack Biyombo,2015-16,23,TOR,NBA,82,22,6-9,22,1808,3.1,5.7,3.1,5.7,0,0,2.8,4.5,3.6,9.4,13,0.6,0.4,2.6,1.4,4.5,9,0.542,0.544,0,0.542,0.628,0.586,14.9,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,118,101,2.8,3.1,5.9,0.156,-2.4,2.3,-0.1,0.9,1.51068627451,3.99549019608,30.4607843137,24.2450980392,0.166666666667,0.0588235294118,2.91176470588,6.51960784314,3.0618556701
Terrence Ross,2015-16,24,TOR,NBA,73,23.9,6-7,7,1747,5.6,12.9,2.9,5.9,2.7,7,1,1.3,0.4,3.4,3.8,1.2,1.1,0.5,0.9,2.5,14.8,0.431,0.484,0.386,0.536,0.79,0.551,12.9,0.542,0.099,1.4,10.6,6.1,5.3,1.6,1.2,6.6,18.2,110,107,2.1,1.6,3.6,0.1,1.1,-1.2,-0.2,0.8,1.52770833333,4.09302083333,22.9166666667,13.5729166667,0.166666666667,0.114583333333,0.5625,1.16666666667,0.830769230769
Cory Joseph,2015-16,24,TOR,NBA,80,25.6,6-3,4,2046,4.5,10.3,4,8.4,0.5,1.9,2.3,3.1,0.7,3,3.7,4.4,1.1,0.4,1.8,2.3,11.9,0.439,0.478,0.273,0.465,0.764,0.512,12.4,0.188,0.297,2.2,9.4,5.9,19.3,1.6,0.8,13.4,17,106,108,1.8,1.7,3.5,0.082,-0.6,-0.4,-1,0.5,1.52924369748,3.69361344538,46.8067226891,36.3109243697,0.521008403361,0.159663865546,0.747899159664,1.54621848739,1.1125
Kevin Durant,2015-16,27,OKC,NBA,72,35.8,6-9,72,2578,9.7,19.3,7.1,12.6,2.6,6.7,6.2,7,0.6,7.6,8.2,5,1,1.2,3.5,1.9,28.3,0.505,0.569,0.387,0.573,0.898,0.634,28.2,0.348,0.361,2,21.8,12.4,24.2,1.3,2.5,13.5,30.6,122,104,11,3.5,14.5,0.27,7,0.9,7.9,6.4,1.53007462687,2.50828358209,43.276119403,24.1492537313,0.574626865672,0.201492537313,0.902985074627,1.89552238806,1.53164556962
Shane Larkin,2015-16,23,BRK,NBA,78,22.4,5-11,17,1751,4.6,10.3,3.8,8.1,0.8,2.2,1.7,2.2,0.6,3.1,3.7,7,2,0.2,3,2.5,11.6,0.442,0.464,0.361,0.481,0.776,0.515,13.3,0.215,0.213,1.8,9.9,5.8,29.3,2.7,0.6,21,17.7,100,110,0.5,1,1.4,0.039,-1.2,-1,-2.2,-0.1,1.53048780488,4.095,52.7073170732,42.243902439,0.69512195122,0.451219512195,0.780487804878,1.4512195122,1.12280701754
Matt Barnes,2015-16,35,MEM,NBA,76,28.8,6-7,45,2190,4.3,11.4,2.4,5.3,2,6.1,1.8,2.3,1.4,5.5,6.9,2.7,1.3,0.9,2,3.8,12.5,0.381,0.449,0.322,0.467,0.804,0.503,11.7,0.534,0.199,4.2,18.3,10.9,11.6,1.8,2.4,13.8,17.9,99,107,0.4,2.2,2.6,0.056,-0.4,0.8,0.4,1.3,1.53128440367,3.15577981651,38.2110091743,28.6422018349,0.357798165138,0.119266055046,1.04587155963,1.75229357798,1.67647058824
Ersan Ilyasova,2015-16,28,TOT,NBA,74,25.4,6-10,56,1881,5.4,12.7,3.5,7.7,1.8,5,2.1,2.9,2.8,5,7.7,1.3,1,0.6,1.4,3.3,14.7,0.424,0.458,0.371,0.496,0.721,0.526,14.2,0.392,0.233,8.1,15.6,11.7,5.6,1.4,1.4,8.9,18.6,109,106,2.4,2,4.4,0.113,0.4,-0.3,0.1,1,1.53764705882,3.66305882353,37.8705882353,27.4117647059,0.258823529412,0.0823529411765,2.22352941176,3.69411764706,2.66197183099
Jamal Crawford,2015-16,35,LAC,NBA,79,26.9,6-5,5,2126,6.4,15.9,4.4,10.1,2,5.8,4.1,4.6,0.3,2.1,2.5,3.1,0.9,0.2,1.9,2.1,19,0.404,0.44,0.34,0.466,0.904,0.529,14,0.366,0.289,1,6.3,3.7,14,1.2,0.4,9.6,24.9,104,109,1.8,1.5,3.3,0.076,-0.2,-2.4,-2.6,-0.3,1.54101010101,3.39424242424,36.0404040404,21.5252525253,0.545454545455,0.222222222222,0.606060606061,0.929292929293,1.05263157895
Andre Iguodala,2015-16,32,GSW,NBA,65,26.6,6-6,1,1732,3.7,7.6,2.5,4.4,1.1,3.2,1.1,1.7,1.1,4.4,5.5,4.6,1.5,0.4,1.6,2.1,9.5,0.478,0.57,0.351,0.552,0.614,0.565,12.2,0.418,0.226,3.4,12.4,8.2,16.3,2,0.8,16.3,12.1,115,105,2.3,2.1,4.4,0.122,0.3,1.3,1.6,1.6,1.54581818182,3.32872727273,35.3272727273,27.4818181818,0.836363636364,0.263636363636,0.690909090909,1.26363636364,1.22580645161
Stanley Johnson,2015-16,19,DET,NBA,73,23.1,6-7,6,1687,4.8,12.8,3.5,8.4,1.3,4.4,1.7,2.2,1.2,5.3,6.5,2.5,1.2,0.3,2.4,3.8,12.7,0.375,0.41,0.307,0.428,0.784,0.46,8.7,0.342,0.17,3.6,16.7,9.9,10.8,1.6,0.5,15,19.6,91,106,-1.3,1.9,0.6,0.018,-3.1,0.5,-2.6,-0.2,1.55416666667,4.0330952381,31.7976190476,21.1428571429,0.190476190476,0.297619047619,0.738095238095,1.28571428571,1.14814814815
Jeff Teague,2015-16,27,ATL,NBA,79,28.5,6-2,78,2255,6.9,15.8,5.2,11.4,1.8,4.4,4.2,5,0.5,2.9,3.4,7.5,1.5,0.4,3.5,2.7,19.8,0.439,0.454,0.4,0.495,0.837,0.551,17.9,0.278,0.316,1.6,8.6,5.2,34.4,2.1,0.8,16.2,26.6,105,104,2.8,3,5.9,0.125,1.2,-0.9,0.3,1.3,1.55934579439,3.28990654206,58.4953271028,42.2242990654,1.40186915888,0.299065420561,0.514018691589,0.822429906542,0.948275862069
Derrick Favors,2015-16,24,UTA,NBA,62,32,6-10,59,1983,7.6,14.7,7.6,14.7,0,0.1,3.3,4.6,3.1,6.1,9.1,1.7,1.3,1.7,1.9,2.7,18.4,0.515,0.518,0,0.515,0.709,0.551,21.6,0.005,0.313,10,19.6,14.8,8.9,2,3.9,10.1,23.9,111,101,3.8,3.4,7.1,0.173,0.4,2.3,2.7,2.3,1.56341176471,2.93117647059,49.4,36.3529411765,0.423529411765,0.0823529411765,2.51764705882,5.25882352941,3.50819672131
Derrick Rose,2015-16,27,CHI,NBA,66,31.8,6-3,66,2097,7.7,18,6.9,15.4,0.8,2.6,2.4,3.1,0.8,3.1,3.9,5.3,0.8,0.2,3,1.4,18.5,0.427,0.449,0.293,0.448,0.793,0.479,13.5,0.143,0.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,96,110,-0.8,1.2,0.4,0.009,-1.2,-2.1,-3.3,-0.7,1.56385416667,2.96833333333,53.71875,38.2604166667,0.958333333333,0.302083333333,0.75,1.27083333333,1.30909090909
Rajon Rondo,2015-16,29,SAC,NBA,72,35.2,6-1,72,2537,5,11.1,4.2,8.7,0.9,2.4,1.2,2.1,1.1,5.1,6.2,11.9,2,0.1,3.9,2.5,12.2,0.454,0.479,0.365,0.494,0.58,0.506,16.9,0.217,0.192,3.3,15.2,9.3,48,2.7,0.3,24.7,18.8,105,107,2.3,2.3,4.6,0.087,0.8,0.2,1,1.9,1.56785714286,2.650625,61.9642857143,48.5357142857,1.05357142857,0.866071428571,0.553571428571,0.9375,1.16981132075
Evan Turner,2015-16,27,BOS,NBA,81,28,6-7,12,2271,5.4,11.9,5.1,10.6,0.3,1.3,2.3,2.8,0.8,5.5,6.3,5.7,1.3,0.4,2.7,2.2,13.5,0.456,0.482,0.241,0.469,0.827,0.513,13.6,0.11,0.238,2.3,16.5,9.3,23.9,1.7,1,16.9,18.8,102,104,1,3,4,0.085,-1.9,1.3,-0.7,0.8,1.56933333333,3.28904761905,46.4666666667,33.9619047619,0.619047619048,0.342857142857,1.30476190476,2.46666666667,1.82666666667
Frank Kaminsky,2015-16,22,CHO,NBA,81,21.1,7-0,3,1708,4.5,11.1,3.1,6.8,1.4,4.3,2.3,3.1,1.5,5.6,7.1,2.1,0.8,0.9,1.2,2.7,12.8,0.41,0.455,0.337,0.474,0.73,0.513,12.5,0.385,0.282,4.4,17.2,10.7,9,1.1,2,8.9,17.1,105,105,1.2,2.1,3.3,0.093,-1.6,0.4,-1.2,0.3,1.57539325843,4.38224719101,43.595505618,34.9550561798,0.258426966292,0.134831460674,2.16853932584,3.98876404494,2.44303797468
TJ McConnell,2015-16,23,PHI,NBA,81,19.8,6-2,17,1606,4.9,10.4,4.2,8.4,0.7,2,0.6,0.9,1,4.6,5.6,8.2,2.1,0.2,3.1,2.6,11.1,0.47,0.499,0.348,0.503,0.634,0.511,14.5,0.192,0.088,2.8,14.5,8.5,37.2,2.9,0.5,22.5,17,101,108,0.6,1.4,1.9,0.058,-1.7,-0.4,-2.1,0,1.58204819277,4.80036144578,57.0240963855,46.8674698795,0.626506024096,0.457831325301,0.614457831325,1.19277108434,0.962264150943
Nikola Mirotic,2015-16,24,CHI,NBA,66,24.9,6-10,38,1646,5.4,13.3,2.5,5.8,3,7.6,3.2,4,1.3,6.6,7.9,2.2,1.3,1,2.2,3.3,17,0.407,0.43,0.39,0.518,0.807,0.564,15.6,0.568,0.297,3.8,19.1,11.6,9.4,1.8,2,12.9,21.1,107,104,1.8,2.2,3.9,0.115,1.1,0.1,1.2,1.3,1.60319444444,3.86361111111,42.7083333333,30.5694444444,0.486111111111,0.125,1.97222222222,3.88888888889,2.32786885246
Jonas Valanciunas,2015-16,23,TOR,NBA,60,26,7-0,59,1557,7,12.4,7,12.4,0,0,3.7,4.9,4.3,8.4,12.6,1,0.6,1.8,2,3.7,17.8,0.565,0.565,,0.565,0.761,0.61,22.6,0,0.397,13.8,26.3,20.1,4.8,0.8,4.2,11.9,20.9,120,102,4.5,2.4,6.9,0.211,0.7,0.4,1.1,1.2,1.60376623377,3.71207792208,42.7792207792,30.6103896104,0.285714285714,0.0779220779221,3.35064935065,6.55844155844,3.79411764706
Robert Covington,2015-16,25,PHI,NBA,67,28.4,6-9,49,1903,5.2,13.5,2,4.4,3.2,9.1,2.6,3.3,1.2,6.7,7.9,1.8,2,0.8,2.7,4.4,16.2,0.385,0.452,0.353,0.504,0.791,0.543,13.2,0.677,0.249,3.6,20.9,12,8.4,2.7,1.6,15.3,21.5,97,106,-0.1,2.1,2,0.05,-0.2,0,-0.2,0.9,1.60831325301,3.40927710843,42.3373493976,29.843373494,0.240963855422,0.0722891566265,1.74698795181,3.12048192771,2.30158730159
Nerlens Noel,2015-16,21,PHI,NBA,67,29.3,6-11,62,1965,5.6,10.8,5.6,10.7,0,0,2.5,4.2,2.8,7.1,9.9,2.2,2.2,1.8,2.9,3.5,13.7,0.521,0.521,0.5,0.522,0.59,0.544,16.2,0.003,0.387,8.2,22.2,15,10.5,2.9,3.9,18.7,18.8,99,103,0.3,2.8,3,0.074,-2.7,3.4,0.7,1.3,1.63506024096,3.35578313253,44.1445783133,33.0361445783,0.277108433735,0.156626506024,3.27710843373,6.71084337349,4.05970149254
Jeff Green,2015-16,29,TOT,NBA,80,28.2,6-9,41,2253,5.7,13.2,4.6,9.8,1.1,3.4,2.6,3.5,1.2,4.1,5.3,2.2,0.9,0.6,1.5,2.6,15,0.43,0.47,0.315,0.47,0.745,0.51,13,0.258,0.267,3.6,13.3,8.3,10,1.3,1.5,9.2,20.2,103,109,1.3,1.7,3.1,0.065,-1,-0.7,-1.7,0.2,1.64505154639,3.54670103093,37.3608247423,24.9484536082,0.39175257732,0.113402061856,1.53608247423,2.82474226804,1.93506493506
Darren Collison,2015-16,28,SAC,NBA,74,30,6-0,15,2219,6.1,12.6,4.7,9.1,1.4,3.5,3.1,3.7,0.5,2.3,2.7,5.2,1.2,0.1,2.1,2.3,16.8,0.486,0.519,0.401,0.542,0.858,0.591,15.9,0.28,0.291,1.4,6.8,4.1,21.7,1.6,0.1,12.9,19.2,115,112,4.5,0.7,5.2,0.113,1.8,-2.2,-0.4,0.9,1.64776595745,3.30382978723,46.914893617,34.5957446809,0.797872340426,0.351063829787,0.457446808511,0.648936170213,1.075
Chris Paul,2015-16,30,LAC,NBA,74,32.7,6-0,74,2420,7.7,16.6,5.8,11.7,1.8,4.9,4.4,4.9,0.6,4,4.6,11,2.3,0.2,2.9,2.8,21.5,0.462,0.501,0.371,0.517,0.896,0.575,26.2,0.295,0.294,1.8,12,7,52.7,3.1,0.4,13.4,27.1,119,103,9.2,3.5,12.7,0.253,7.3,0.5,7.8,6,1.64970588235,3.03558823529,67.4705882353,47.6862745098,1.19607843137,0.862745098039,0.647058823529,1.24509803922,1.1186440678
Dante Cunningham,2015-16,28,NOP,NBA,80,24.6,6-8,46,1971,3.4,7.5,2.4,4.3,1,3.2,1,1.5,1,3.3,4.3,1.4,0.8,0.6,0.7,3.2,8.8,0.451,0.55,0.316,0.518,0.695,0.54,8.6,0.422,0.199,3.1,10.4,6.6,5.6,1.1,1.4,8.4,11,109,112,1.5,0.7,2.1,0.052,-1.1,-0.1,-1.2,0.4,1.65584269663,4.05101123596,24.191011236,18.2808988764,0.303370786517,0.0786516853933,1.12359550562,1.91011235955,1.51515151515
Cody Zeller,2015-16,23,CHO,NBA,73,24.3,7-0,60,1774,4.7,8.9,4.7,8.7,0,0.2,3.6,4.7,2.8,6.4,9.2,1.4,1.2,1.3,1.4,4.1,12.9,0.529,0.539,0.1,0.53,0.754,0.592,16.1,0.023,0.531,8.4,19.7,14,6.3,1.6,2.9,11.2,15.4,119,102,3.6,2.7,6.3,0.169,-1,2,1,1.3,1.65870588235,4.168,25.7294117647,17.4705882353,0.423529411765,0.141176470588,2.64705882353,5.37647058824,2.88461538462
Nikola Vucevic,2015-16,25,ORL,NBA,65,31.3,7-0,60,2037,9.4,18.5,9.4,18.3,0,0.2,2,2.7,3.1,7.1,10.2,3.2,0.9,1.2,2.2,3.1,20.9,0.51,0.512,0.222,0.511,0.753,0.531,21.1,0.009,0.143,9.3,22.2,15.7,15.9,1.3,2.8,10,26.8,106,105,2.8,2.4,5.2,0.122,0.7,1.1,1.8,2,1.66037974684,3.2046835443,49.1265822785,32.7848101266,0.379746835443,0.20253164557,3.36708860759,6.27848101266,4.29032258065
Kawhi Leonard,2015-16,24,SAS,NBA,72,33.1,6-7,72,2380,8.3,16.5,6.4,12.1,2,4.4,4.4,5.1,1.4,6,7.5,2.8,1.9,1.1,1.6,2,23,0.506,0.528,0.443,0.565,0.874,0.616,26,0.267,0.306,4.7,18.4,11.8,13,2.8,2.3,7.8,25.8,121,96,8.3,5.5,13.7,0.277,5.5,2.8,8.3,6.2,1.66446280992,3.02024793388,36.3553719008,22.0495867769,0.545454545455,0.115702479339,0.785123966942,1.7520661157,1.50793650794
Marvin Williams,2015-16,29,CHO,NBA,81,28.9,6-9,81,2338,5.2,11.5,2.9,5.7,2.3,5.8,1.8,2.2,2,6.1,8,1.7,0.9,1.2,1,2,14.6,0.452,0.504,0.402,0.554,0.833,0.585,16.8,0.506,0.193,5.9,18.6,12.2,7.6,1.2,2.7,7.1,16.8,118,104,4.7,3.2,7.8,0.161,1.7,1,2.7,2.7,1.66775700935,3.44457943925,45.6448598131,36.4953271028,0.308411214953,0.158878504673,1.71962616822,3.69158878505,2.21686746988
Nik Stauskas,2015-16,22,PHI,NBA,73,24.8,6-6,35,1809,4.2,10.8,2.1,4.4,2.1,6.5,1.8,2.3,0.5,3.2,3.6,2.7,0.9,0.4,1.9,2.3,12.3,0.385,0.473,0.326,0.483,0.771,0.517,9.2,0.596,0.217,1.3,10,5.5,12,1.2,0.8,13.6,16.7,98,113,0,0.5,0.5,0.012,-1.7,-1.9,-3.6,-0.7,1.67913580247,4.05086419753,34.2716049383,24.6419753086,0.395061728395,0.246913580247,0.888888888889,1.76543209877,1.30909090909
George Hill,2015-16,29,IND,NBA,74,34.1,6-3,73,2524,4.6,10.5,2.8,6.1,1.8,4.5,1.6,2.1,0.8,3.4,4.3,3.7,1.2,0.2,1.4,2.1,12.8,0.441,0.466,0.408,0.528,0.76,0.555,13.2,0.425,0.203,2.5,10.3,6.5,15.5,1.6,0.5,11.1,15.8,112,106,3.4,2.8,6.2,0.118,1.1,0.5,1.5,2.2,1.68043478261,2.96443478261,50.8,40.052173913,0.652173913043,0.24347826087,0.565217391304,1.08695652174,1.10169491525
Patrick Patterson,2015-16,26,TOR,NBA,79,25.6,6-9,0,2020,3.6,8.8,1.7,3.6,1.9,5.2,0.5,0.6,1.4,4.7,6.1,1.7,0.9,0.6,1.2,2.3,9.7,0.414,0.49,0.362,0.521,0.853,0.534,10.6,0.594,0.069,4.4,14.8,9.7,7.1,1.4,1.3,11.3,12.9,108,107,1.6,2,3.6,0.086,0.4,0.6,1,1.5,1.681,3.8576,40.73,32.94,0.43,0.14,1.46,3.02,1.6404494382
Kristaps Porzingis,2015-16,20,NYK,NBA,72,28.4,7-3,72,2047,6.6,15.6,5.1,11.3,1.4,4.3,3.5,4.2,2.3,6.9,9.3,1.7,0.9,2.4,2.1,3.6,18.1,0.421,0.454,0.333,0.467,0.838,0.518,17.7,0.274,0.271,7.1,20.7,14,7.8,1.3,5,10.9,24.6,103,103,1.5,2.9,4.3,0.102,-0.8,0.9,0.1,1.1,1.68902439024,3.57414634146,50.7926829268,35.8170731707,0.40243902439,0.134146341463,2.85365853659,5.92682926829,3.44117647059
Dwight Howard,2015-16,30,HOU,NBA,71,32.1,6-11,71,2280,5.9,9.5,5.9,9.4,0,0.1,3.7,7.5,3.8,9.4,13.2,1.5,1.1,1.8,2.6,3.5,15.4,0.62,0.626,0,0.62,0.489,0.604,18.9,0.01,0.79,11.4,29.1,20.2,7,1.5,4.1,17,18.4,111,104,3.5,3.1,6.6,0.138,-1.1,1.8,0.6,1.5,1.69244680851,3.13457446809,44.9574468085,33.0425531915,0.436170212766,0.0957446808511,2.8829787234,5.78723404255,3.61333333333
Russell Westbrook,2015-16,27,OKC,NBA,80,34.4,6-3,80,2750,8.6,18.9,7.3,14.4,1.3,4.5,6.1,7.5,1.9,6.3,8.2,10.9,2.1,0.3,4.5,2.6,24.6,0.454,0.503,0.296,0.489,0.812,0.554,27.6,0.236,0.397,6.1,18.1,12.4,49.6,2.9,0.6,16.8,31.6,115,103,10,4,14,0.245,7.6,2.4,10,8.3,1.70007352941,2.92845588235,63.6102941176,41.3897058824,1.06617647059,0.808823529412,0.786764705882,1.45588235294,1.32098765432
James Harden,2015-16,26,HOU,NBA,82,38.1,6-5,82,3125,8.2,18.6,5.5,11.1,2.7,7.6,8.3,9.6,0.7,5,5.8,7.1,1.6,0.6,4.3,2.6,27.4,0.439,0.494,0.359,0.512,0.86,0.598,25.3,0.406,0.518,2.2,15.6,8.8,35.4,2.2,1.4,15.9,32.5,115,108,10.7,2.6,13.3,0.204,7.1,-0.4,6.7,6.9,1.7004,2.67632,59.968,36.712,1.008,0.416,1.28,2.32,2.07792207792
